Trial	C1	C2	Vowel	F0	Answer	Answer_vowel	Heard_Consonant	Heard_correct_vowel	Time_elapsed	Ear	Audiogram_Left	Audiogram_Right
1	l	th	EH	low_f0	leth	EH	1	1	1.6078	B	NA	NA
2	d	jh	IH	high_f0	didge	IH	1	1	1.6004	B	NA	NA
3	l	d	AE	low_f0	lad	AE	1	1	1.3280	B	NA	NA
4	d	f	AE	low_f0	daff	AE	1	1	1.6008	B	NA	NA
5	d	d	AE	high_f0	dad	AE	1	1	1.6160	B	NA	NA
6	g	t	IH	low_f0	git	IH	1	1	1.2645	B	NA	NA
7	d	f	IH	low_f0	diff	IH	1	1	1.3782	B	NA	NA
8	d	jh	EH	low_f0	dedge	EH	1	1	1.6162	B	NA	NA
9	l	jh	EH	low_f0	ledge	EH	1	1	1.7759	B	NA	NA
10	g	th	IH	high_f0	gith	IH	1	1	1.4950	B	NA	NA
11	l	p	IH	low_f0	lip	IH	1	1	1.6540	B	NA	NA
12	l	d	AE	high_f0	lad	AE	1	1	2.0033	B	NA	NA
13	d	d	EH	low_f0	dead	EH	1	1	1.9094	B	NA	NA
14	g	t	IH	high_f0	git	IH	1	1	2.1196	B	NA	NA
15	l	p	IH	high_f0	lip	IH	1	1	2.5036	B	NA	NA
16	d	jh	AE	high_f0	dadge	AE	1	1	2.2506	B	NA	NA
17	g	th	AE	low_f0	gath	AE	1	1	1.8349	B	NA	NA
18	d	f	EH	high_f0	deaf	EH	1	1	2.2740	B	NA	NA
19	d	jh	IH	low_f0	didge	IH	1	1	2.1901	B	NA	NA
20	d	f	IH	high_f0	diff	IH	1	1	2.6832	B	NA	NA
21	g	g	IH	low_f0	gig	IH	1	1	2.6663	B	NA	NA
22	l	jh	IH	low_f0	lidge	IH	1	1	2.0897	B	NA	NA
23	g	g	EH	low_f0	geg	EH	1	1	2.2550	B	NA	NA
24	l	jh	AE	high_f0	ladge	AE	1	1	2.3858	B	NA	NA
25	l	th	AE	low_f0	lath	AE	1	1	3.2732	B	NA	NA
26	l	jh	EH	high_f0	ledge	EH	1	1	2.9740	B	NA	NA
27	l	th	EH	high_f0	leth	EH	1	1	3.1180	B	NA	NA
28	d	sh	IH	low_f0	dish	IH	1	1	2.4028	B	NA	NA
29	g	th	EH	low_f0	geth	EH	1	1	2.5913	B	NA	NA
30	d	d	EH	high_f0	dead	EH	1	1	2.1403	B	NA	NA
31	l	d	IH	high_f0	lid	IH	1	1	2.5890	B	NA	NA
32	l	th	IH	low_f0	lith	IH	1	1	2.5457	B	NA	NA
33	g	th	IH	low_f0	gith	IH	1	1	2.8084	B	NA	NA
34	g	g	EH	high_f0	geg	EH	1	1	1.6428	B	NA	NA
35	l	p	EH	low_f0	lep	EH	1	1	2.1598	B	NA	NA
36	d	sh	IH	high_f0	dish	IH	1	1	2.4944	B	NA	NA
37	l	th	AE	high_f0	lath	AE	1	1	2.4209	B	NA	NA
38	g	th	EH	high_f0	gath	AE	1	0	2.3039	B	NA	NA
39	d	jh	AE	low_f0	dadge	AE	1	1	2.2019	B	NA	NA
40	g	t	EH	low_f0	get	EH	1	1	2.3574	B	NA	NA
41	d	sh	EH	high_f0	desh	EH	1	1	3.1701	B	NA	NA
42	l	p	AE	low_f0	lap	AE	1	1	2.3433	B	NA	NA
43	g	g	IH	high_f0	gig	IH	1	1	2.4217	B	NA	NA
44	g	g	AE	low_f0	gag	AE	1	1	1.5880	B	NA	NA
45	g	g	AE	high_f0	gag	AE	1	1	1.8785	B	NA	NA
46	l	d	EH	low_f0	led	EH	1	1	3.3468	B	NA	NA
47	d	jh	EH	high_f0	dedge	EH	1	1	2.4256	B	NA	NA
48	l	d	IH	low_f0	lid	IH	1	1	2.2178	B	NA	NA
49	d	sh	AE	low_f0	dash	AE	1	1	2.2570	B	NA	NA
50	l	jh	IH	high_f0	lidge	IH	1	1	2.9747	B	NA	NA
51	d	sh	EH	low_f0	desh	EH	1	1	3.2825	B	NA	NA
52	l	p	AE	high_f0	lap	AE	1	1	2.8444	B	NA	NA
53	d	sh	AE	high_f0	dash	AE	1	1	2.4283	B	NA	NA
54	l	d	EH	high_f0	led	EH	1	1	3.4542	B	NA	NA
55	d	d	AE	low_f0	dad	AE	1	1	2.8264	B	NA	NA
56	g	t	AE	low_f0	gat	AE	1	1	1.7332	B	NA	NA
57	d	f	AE	high_f0	daff	AE	1	1	3.1491	B	NA	NA
58	g	th	AE	high_f0	gath	AE	1	1	2.1767	B	NA	NA
59	d	f	EH	low_f0	deaf	EH	1	1	2.5967	B	NA	NA
60	g	t	AE	high_f0	gat	AE	1	1	2.1173	B	NA	NA
61	g	t	EH	high_f0	get	EH	1	1	2.2705	B	NA	NA
62	l	th	IH	high_f0	lith	IH	1	1	2.2282	B	NA	NA
63	d	d	IH	high_f0	did	IH	1	1	2.3164	B	NA	NA
64	d	d	IH	low_f0	dead	EH	1	0	1.4429	B	NA	NA
65	l	p	EH	high_f0	lep	EH	1	1	1.4922	B	NA	NA
66	l	jh	AE	low_f0	ladge	AE	1	1	1.8287	B	NA	NA
