Ear: B
Audiogram left  : NA
Audiogram right : NA
Trial	C1	C2	Vowel1	Vowel2	F0_1	F0_2	Ans1V	Ans2V	Ans3V	Ans1C	Ans2C	Ans3C	Ans1	Ans2	Ans3	OneType	BothOK	RT	Ear	Audiogram_Left	Audiogram_Right
1	G	TH	IH	AE	low_f0	high_f0	IH	AE	NaN	1	0	0	gith	AE	NaN	0	1	13.7694	B	NA	NA
2	L	D	AE	IH	high_f0	high_f0	IH	EH	NaN	1	0	0	lid	EH	NaN	0	0	16.3708	B	NA	NA
3	D	JH	AE	IH	high_f0	high_f0	IH	AE	NaN	1	0	0	didge	AE	NaN	0	1	10.4346	B	NA	NA
4	D	D	AE	IH	low_f0	low_f0	IH	AE	NaN	1	0	0	did	AE	NaN	0	1	5.1176	B	NA	NA
5	L	P	AE	AE	high_f0	high_f0	AE	NaN	NaN	1	0	0	lap	NaN	NaN	1	1	0.9774	B	NA	NA
6	G	T	IH	AE	low_f0	high_f0	AE	IH	NaN	1	1	0	gat	git	NaN	0	1	15.2573	B	NA	NA
7	L	D	IH	AE	low_f0	high_f0	IH	AE	NaN	1	1	0	lid	lad	NaN	0	1	15.6130	B	NA	NA
8	L	P	AE	IH	low_f0	high_f0	IH	AE	NaN	1	0	0	lip	AE	NaN	0	1	10.2208	B	NA	NA
9	D	D	IH	AE	low_f0	low_f0	IH	AE	NaN	1	0	0	did	AE	NaN	0	1	3.5218	B	NA	NA
10	D	D	AE	IH	low_f0	high_f0	IH	AE	NaN	1	0	0	did	AE	NaN	0	1	3.8491	B	NA	NA
11	D	JH	IH	IH	low_f0	high_f0	EH	IH	NaN	1	1	0	dedge	didge	NaN	0	0	4.1328	B	NA	NA
12	D	F	IH	AE	low_f0	high_f0	AE	IH	NaN	0	1	0	AE	diff	NaN	0	1	9.9024	B	NA	NA
13	L	P	AE	AE	low_f0	high_f0	AE	NaN	NaN	1	0	0	lap	NaN	NaN	1	1	2.6028	B	NA	NA
14	G	G	IH	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	gig	NaN	NaN	1	1	4.6163	B	NA	NA
15	D	JH	IH	AE	low_f0	high_f0	AE	IH	NaN	1	1	0	dadge	didge	NaN	0	1	4.6353	B	NA	NA
16	L	D	IH	IH	low_f0	high_f0	IH	EH	NaN	1	0	0	lid	EH	NaN	0	0	6.3742	B	NA	NA
17	D	F	AE	AE	low_f0	high_f0	AE	NaN	NaN	1	0	0	daff	NaN	NaN	1	1	2.9662	B	NA	NA
18	G	T	AE	IH	low_f0	low_f0	IH	AE	NaN	1	0	0	git	AE	NaN	0	1	12.9034	B	NA	NA
19	L	D	AE	IH	low_f0	low_f0	IH	AE	NaN	1	1	0	lid	lad	NaN	0	1	4.8070	B	NA	NA
20	G	T	IH	AE	low_f0	low_f0	AE	EH	NaN	1	1	0	gat	get	NaN	0	0	10.4253	B	NA	NA
21	L	JH	IH	AE	low_f0	low_f0	IH	AE	NaN	1	0	0	lidge	AE	NaN	0	1	9.5706	B	NA	NA
22	D	D	IH	IH	low_f0	high_f0	IH	EH	NaN	1	0	0	did	EH	NaN	0	0	8.3096	B	NA	NA
23	G	G	IH	AE	high_f0	high_f0	IH	AE	NaN	1	1	0	gig	gag	NaN	0	1	9.0677	B	NA	NA
24	D	F	AE	IH	low_f0	high_f0	IH	AE	NaN	1	1	0	diff	daff	NaN	0	1	7.6071	B	NA	NA
25	D	SH	IH	AE	high_f0	high_f0	IH	AE	NaN	1	0	0	dish	AE	NaN	0	1	8.3152	B	NA	NA
26	D	D	AE	IH	high_f0	high_f0	IH	AE	NaN	1	0	0	did	AE	NaN	0	1	6.5880	B	NA	NA
27	L	JH	EH	EH	low_f0	high_f0	EH	NaN	NaN	1	0	0	ledge	NaN	NaN	1	1	7.4024	B	NA	NA
28	L	JH	EH	EH	low_f0	low_f0	EH	NaN	NaN	1	0	0	ledge	NaN	NaN	1	1	0.9093	B	NA	NA
29	G	G	EH	EH	low_f0	high_f0	EH	NaN	NaN	1	0	0	geg	NaN	NaN	1	1	2.7631	B	NA	NA
30	G	TH	EH	EH	high_f0	high_f0	EH	NaN	NaN	1	0	0	geth	NaN	NaN	1	1	2.9050	B	NA	NA
31	L	D	AE	IH	low_f0	high_f0	IH	AE	NaN	1	0	0	lid	AE	NaN	0	1	12.7555	B	NA	NA
32	G	TH	IH	AE	high_f0	high_f0	AE	IH	NaN	1	0	0	gath	IH	NaN	0	1	11.8873	B	NA	NA
33	D	F	AE	IH	high_f0	high_f0	IH	EH	NaN	1	1	0	diff	deaf	NaN	0	0	11.6604	B	NA	NA
34	L	D	AE	AE	low_f0	high_f0	AE	NaN	NaN	1	0	0	lad	NaN	NaN	1	1	1.9490	B	NA	NA
35	G	G	IH	AE	low_f0	low_f0	IH	AE	NaN	1	0	0	gig	AE	NaN	0	1	8.2055	B	NA	NA
36	D	D	EH	EH	low_f0	high_f0	EH	EH	NaN	1	0	0	dead	EH	NaN	1	1	2.6951	B	NA	NA
37	D	JH	IH	AE	high_f0	high_f0	IH	AE	NaN	1	0	0	didge	AE	NaN	0	1	6.1010	B	NA	NA
38	G	G	AE	IH	high_f0	high_f0	IH	AE	NaN	1	1	0	gig	gag	NaN	0	1	11.2510	B	NA	NA
39	D	SH	AE	IH	low_f0	high_f0	IH	AE	NaN	1	0	0	dish	AE	NaN	0	1	5.4566	B	NA	NA
40	L	TH	EH	EH	low_f0	high_f0	EH	NaN	NaN	1	0	0	leth	NaN	NaN	1	1	0.5484	B	NA	NA
41	L	TH	AE	IH	low_f0	low_f0	IH	NaN	NaN	1	0	0	lith	NaN	NaN	1	0	0.7019	B	NA	NA
42	G	TH	AE	IH	high_f0	high_f0	IH	NaN	NaN	1	0	0	gith	NaN	NaN	1	0	0.9896	B	NA	NA
43	L	P	IH	AE	high_f0	high_f0	AE	IH	NaN	1	0	0	lap	IH	NaN	0	1	7.4206	B	NA	NA
44	D	SH	IH	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	dish	NaN	NaN	1	1	3.2372	B	NA	NA
45	L	TH	AE	AE	low_f0	high_f0	AE	NaN	NaN	1	0	0	lath	NaN	NaN	1	1	4.5259	B	NA	NA
46	G	TH	IH	AE	low_f0	low_f0	IH	EH	NaN	1	1	0	gith	geth	NaN	0	0	7.8086	B	NA	NA
47	L	TH	AE	IH	low_f0	high_f0	IH	AE	NaN	1	0	0	lith	AE	NaN	0	1	7.0456	B	NA	NA
48	D	F	EH	EH	low_f0	low_f0	EH	NaN	NaN	1	0	0	deaf	NaN	NaN	1	1	2.4417	B	NA	NA
49	D	F	AE	IH	low_f0	low_f0	IH	EH	NaN	1	1	0	diff	deaf	NaN	0	0	11.7624	B	NA	NA
50	G	G	AE	IH	low_f0	high_f0	IH	AE	NaN	1	0	0	gig	AE	NaN	0	1	7.9562	B	NA	NA
51	L	D	IH	AE	high_f0	high_f0	EH	IH	NaN	1	0	0	led	IH	NaN	0	0	8.4768	B	NA	NA
52	L	TH	IH	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	lith	NaN	NaN	1	1	3.3647	B	NA	NA
53	L	D	IH	AE	low_f0	low_f0	IH	AE	NaN	1	0	0	lid	AE	NaN	0	1	3.7856	B	NA	NA
54	G	G	AE	AE	low_f0	high_f0	AE	NaN	NaN	1	0	0	gag	NaN	NaN	1	1	6.5343	B	NA	NA
55	D	JH	EH	EH	low_f0	high_f0	EH	NaN	NaN	1	0	0	dedge	NaN	NaN	1	1	2.5400	B	NA	NA
56	L	TH	AE	IH	high_f0	high_f0	IH	AE	NaN	1	1	0	lith	lath	NaN	0	1	10.6841	B	NA	NA
57	L	JH	AE	IH	high_f0	high_f0	AE	IH	NaN	0	1	0	AE	lidge	NaN	0	1	6.5156	B	NA	NA
58	L	P	IH	AE	low_f0	high_f0	AE	IH	NaN	1	0	0	lap	IH	NaN	0	1	10.6236	B	NA	NA
59	D	JH	AE	AE	low_f0	high_f0	AE	EH	NaN	1	1	0	dadge	dedge	NaN	0	0	10.3244	B	NA	NA
60	G	G	IH	AE	low_f0	high_f0	IH	IH	NaN	1	0	0	gig	IH	NaN	1	0	11.2674	B	NA	NA
61	G	T	EH	EH	low_f0	high_f0	EH	NaN	NaN	1	0	0	get	NaN	NaN	1	1	7.0278	B	NA	NA
