Sound system: Babyface + MixCubeAudiogram left input: NA
Audiogram right input: NA
vowIDL vowF0L vowIDR vowF0R answer1 answer2 ncorrect nrep time_elapsed
  4	   3	   6	   3	   4	   6	 2	 1	 4.2186
  4	   3	   3	   1	   3	   4	 2	 1	 3.4841
  4	   1	   1	   2	   1	   4	 2	 1	 7.2032
  4	   2	   3	   1	   3	   4	 2	 1	 3.4215
  6	   2	   3	   1	   3	   6	 2	 1	 3.1872
  9	   1	   9	   1	   2	   0	 0	 0	 1.1872
  6	   1	   3	   2	   2	   6	 1	 1	 4.2654
  6	   1	   4	   1	   4	   6	 2	 2	 18.3285
  3	   2	   1	   2	   1	   0	 1	 1	 5.5935
  9	   2	   9	   2	   2	   0	 0	 1	 3.2025
  4	   1	   3	   3	   4	   5	 1	 2	 8.8748
  6	   2	   3	   2	   6	   0	 1	 1	 2.5465
  1	   3	   6	   1	   1	   6	 2	 1	 9.0155
  6	   1	   4	   3	   4	   5	 1	 2	 7.8750
 12	   3	  12	   3	   1	   0	 0	 1	 6.7501
 10	   2	  10	   2	   2	   0	 0	 0	 1.7344
 15	   2	  15	   2	   2	   0	 0	 0	 1.9997
 16	   2	  16	   2	   2	   0	 0	 0	 1.6243
  1	   2	   4	   2	   2	   4	 1	 1	 7.0781
  1	   3	   3	   3	   1	   2	 1	 1	 8.8753
  6	   3	   4	   1	   4	   6	 2	 2	 10.6874
 14	   3	  14	   3	   5	   0	 0	 0	 1.8122
  1	   1	   3	   3	   1	   2	 1	 1	 7.1405
  3	   1	   6	   2	   3	   6	 2	 1	 4.6248
 10	   1	  10	   1	   2	   0	 0	 0	 1.5001
  4	   2	   1	   1	   1	   4	 2	 2	 13.6408
  6	   2	   1	   1	   1	   6	 2	 2	 11.3123
  6	   3	   1	   3	   5	   6	 1	 2	 17.4536
 10	   3	  10	   3	   2	   0	 0	 0	 1.2969
  3	   1	   6	   3	   3	   6	 2	 0	 2.1873
 13	   3	  13	   3	   5	   0	 0	 0	 2.1558
  3	   3	   1	   1	   1	   2	 1	 2	 10.9848
  3	   1	   4	   3	   3	   5	 1	 1	 10.3127
  6	   3	   3	   3	   6	   0	 1	 1	 4.0936
 12	   2	  12	   2	   1	   0	 0	 1	 4.7966
  6	   3	   4	   3	   5	   6	 1	 1	 3.8751
  6	   1	   3	   1	   6	   0	 1	 1	 4.6250
  3	   2	   6	   1	   3	   6	 2	 2	 9.6094
  4	   1	   1	   3	   1	   5	 1	 1	 6.0467
  3	   2	   4	   1	   2	   4	 1	 2	 8.8603
  1	   2	   3	   2	   1	   0	 1	 1	 5.3901
  4	   2	   3	   2	   4	   0	 1	 1	 4.4997
  6	   2	   4	   2	   4	   6	 2	 1	 5.8436
  1	   2	   3	   1	   1	   3	 2	 2	 16.1098
  6	   3	   1	   1	   1	   6	 2	 1	 6.3910
  6	   1	   1	   2	   1	   6	 2	 2	 8.0157
 15	   1	  15	   1	   2	   0	 0	 0	 1.3746
  3	   1	   4	   1	   4	   0	 1	 2	 9.4685
  3	   2	   6	   2	   6	   0	 1	 1	 2.8748
  3	   3	   4	   3	   4	   0	 1	 1	 6.8750
 16	   3	  16	   3	   2	   0	 0	 0	 1.2333
  4	   1	   3	   1	   4	   0	 1	 2	 7.0623
  4	   2	   1	   2	   2	   4	 1	 1	 3.2967
  6	   1	   4	   2	   4	   6	 2	 2	 8.4689
  1	   1	   3	   2	   1	   2	 1	 1	 5.5779
  3	   1	   1	   2	   1	   3	 2	 1	 7.8903
  1	   2	   6	   1	   1	   6	 2	 1	 5.2654
  1	   3	   3	   1	   1	   3	 2	 1	 5.0622
  3	   3	   1	   3	   1	   0	 1	 2	 11.0936
  1	   3	   4	   3	   4	   0	 1	 2	 7.5000
  1	   3	   4	   1	   4	   5	 1	 1	 6.2344
  9	   3	   9	   3	   2	   3	 0	 1	 8.9532
  3	   1	   4	   2	   2	   4	 1	 2	 10.7969
  6	   2	   4	   1	   4	   6	 2	 2	 7.9376
 16	   1	  16	   1	   2	   0	 0	 0	 1.1088
  1	   1	   4	   2	   1	   4	 2	 2	 14.2033
