Sound system: Babyface + MixCubeAudiogram left input: NA
Audiogram right input: NA
vowIDL vowF0L vowIDR vowF0R answer1 answer2 ncorrect nrep time_elapsed
  6	   1	   1	   2	   1	   6	 2	 1	 6.9844
  6	   1	   3	   3	   3	   6	 2	 0	 2.4373
  4	   2	   6	   1	   4	   6	 2	 1	 5.5468
  6	   3	   3	   1	   3	   6	 2	 2	 9.3126
  6	   3	   4	   3	   4	   5	 1	 1	 5.5625
  4	   3	   1	   3	   4	   0	 1	 1	 3.7186
  6	   3	   3	   3	   6	   0	 1	 1	 6.1249
 10	   3	  10	   3	   2	   0	 0	 0	 1.4060
  6	   3	   1	   3	   1	   6	 2	 0	 3.1093
  3	   3	   6	   3	   6	   0	 1	 1	 4.1561
  3	   3	   6	   1	   2	   6	 1	 2	 8.2188
 13	   3	  13	   3	   5	   0	 0	 1	 2.9373
  1	   1	   6	   2	   1	   6	 2	 1	 5.1871
  6	   1	   4	   1	   4	   6	 2	 1	 7.3440
 10	   2	  10	   2	   2	   0	 0	 0	 1.2967
 14	   1	  14	   1	   5	   0	 0	 0	 3.1715
  6	   2	   4	   2	   4	   6	 2	 0	 3.1091
  9	   3	   9	   3	   2	   3	 0	 2	 12.2024
  6	   2	   1	   1	   1	   6	 2	 1	 6.1093
  3	   3	   4	   3	   1	   0	 0	 2	 14.1884
  3	   1	   6	   2	   3	   6	 2	 0	 2.1402
  1	   1	   4	   2	   1	   4	 2	 1	 5.5469
  3	   1	   1	   2	   1	   3	 2	 0	 3.3433
  1	   3	   4	   3	   1	   0	 1	 2	 6.6559
  6	   2	   1	   2	   1	   6	 2	 1	 5.2655
 12	   3	  12	   3	   1	   0	 0	 0	 1.5310
 13	   2	  13	   2	   5	   0	 0	 0	 1.3120
  1	   3	   3	   3	   1	   0	 1	 0	 1.8748
  6	   3	   1	   1	   1	   6	 2	 1	 5.3438
  1	   2	   3	   2	   1	   0	 1	 0	 1.6721
  1	   2	   6	   1	   1	   6	 2	 0	 2.9685
  4	   3	   6	   1	   5	   6	 1	 1	 6.1249
  4	   1	   1	   2	   1	   5	 1	 2	 10.3594
  4	   3	   3	   3	   5	   0	 0	 2	 10.5781
  1	   1	   6	   3	   1	   6	 2	 0	 3.1559
  3	   1	   4	   1	   5	   0	 0	 1	 3.8434
  3	   2	   6	   2	   6	   0	 1	 0	 1.5933
 16	   1	  16	   1	   2	   0	 0	 0	 1.0937
 14	   3	  14	   3	   5	   0	 0	 0	 1.5774
  4	   1	   6	   3	   4	   6	 2	 0	 3.2966
 14	   2	  14	   2	   5	   0	 0	 0	 3.1873
 15	   2	  15	   2	   2	   0	 0	 0	 1.2970
  1	   1	   3	   3	   1	   3	 2	 1	 4.8753
 15	   1	  15	   1	   2	   0	 0	 0	 1.2027
  6	   3	   4	   1	   4	   6	 2	 1	 6.2968
  6	   2	   3	   1	   3	   6	 2	 1	 4.8905
  1	   2	   3	   1	   1	   2	 1	 2	 14.6094
  4	   2	   1	   2	   1	   4	 2	 2	 22.1099
  1	   1	   3	   2	   1	   3	 2	 0	 2.9683
  4	   3	   3	   1	   4	   5	 1	 2	 13.5941
  6	   2	   4	   1	   4	   6	 2	 1	 6.1405
  3	   2	   4	   2	   4	   5	 1	 2	 7.7179
  4	   1	   3	   2	   4	   5	 1	 2	 9.4530
  4	   3	   6	   3	   4	   6	 2	 2	 15.8130
  1	   3	   3	   1	   1	   2	 1	 2	 13.3286
 11	   3	  11	   3	   2	   3	 0	 0	 2.7965
  1	   1	   4	   3	   1	   5	 1	 1	 5.2186
  6	   1	   1	   1	   1	   6	 2	 1	 8.1720
  4	   1	   6	   1	   4	   6	 2	 2	 16.1880
  1	   1	   4	   1	   1	   0	 1	 2	 8.7498
 12	   1	  12	   1	   1	   0	 0	 1	 7.7500
  6	   1	   3	   1	   6	   0	 1	 1	 5.9998
  1	   3	   4	   1	   1	   4	 2	 2	 14.8911
  1	   1	   6	   1	   1	   6	 2	 1	 6.3434
  1	   2	   4	   2	   1	   5	 1	 2	 8.6561
  3	   1	   1	   3	   1	   3	 2	 1	 6.1875
  6	   1	   4	   3	   5	   6	 1	 2	 16.3911
