Ear: B
Audiogram left  : NA
Audiogram right : NA
Trial	C1	C2	Vowel1	Vowel2	F0_1	F0_2	Ans1V	Ans2V	Ans3V	Ans1C	Ans2C	Ans3C	Ans1	Ans2	Ans3	OneType	BothOK	RT	Ear	Audiogram_Left	Audiogram_Right
81	D	F	IH	AE	low_f0	low_f0	IH	AE	NaN	1	0	0	diff	AE	NaN	0	1	9.8018	B	NA	NA
82	D	SH	AE	IH	high_f0	high_f0	IH	AE	NaN	1	0	0	dish	AE	NaN	0	1	17.9378	B	NA	NA
83	D	D	EH	EH	low_f0	high_f0	EH	EH	NaN	1	0	0	dead	EH	NaN	1	1	3.9102	B	NA	NA
84	D	D	IH	IH	low_f0	high_f0	IH	IH	NaN	1	0	0	did	IH	NaN	1	1	3.8877	B	NA	NA
85	L	P	EH	EH	low_f0	high_f0	EH	EH	NaN	1	0	0	lep	EH	NaN	1	1	4.6704	B	NA	NA
86	D	F	AE	IH	low_f0	low_f0	IH	EH	NaN	1	0	0	diff	EH	NaN	0	0	6.7476	B	NA	NA
87	L	JH	AE	IH	low_f0	high_f0	IH	EH	NaN	1	1	0	lidge	ledge	NaN	0	0	12.4495	B	NA	NA
88	G	T	IH	IH	low_f0	high_f0	IH	IH	NaN	1	0	0	git	IH	NaN	1	1	7.3094	B	NA	NA
89	D	JH	IH	IH	low_f0	high_f0	IH	IH	NaN	1	0	0	didge	IH	NaN	1	1	4.9734	B	NA	NA
90	L	P	IH	IH	high_f0	high_f0	IH	NaN	NaN	1	0	0	lip	NaN	NaN	1	1	3.6663	B	NA	NA
91	D	SH	IH	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	dish	NaN	NaN	1	1	5.0938	B	NA	NA
92	G	G	AE	IH	low_f0	low_f0	AE	IH	NaN	1	1	0	gag	gig	NaN	0	1	3.7906	B	NA	NA
93	L	D	AE	IH	low_f0	low_f0	AE	EH	NaN	1	1	0	lad	led	NaN	0	0	13.4093	B	NA	NA
94	D	D	AE	IH	low_f0	low_f0	AE	IH	NaN	1	1	0	dad	did	NaN	0	1	16.7567	B	NA	NA
95	L	JH	AE	IH	low_f0	low_f0	IH	AE	NaN	1	0	0	lidge	AE	NaN	0	1	8.9636	B	NA	NA
96	G	TH	IH	IH	high_f0	high_f0	IH	NaN	NaN	1	0	0	gith	NaN	NaN	1	1	2.4483	B	NA	NA
97	D	F	IH	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	diff	NaN	NaN	1	1	6.2197	B	NA	NA
98	D	SH	AE	IH	low_f0	low_f0	IH	AE	NaN	1	0	0	dish	AE	NaN	0	1	5.1551	B	NA	NA
99	L	TH	IH	AE	low_f0	high_f0	AE	IH	NaN	1	1	0	lath	lith	NaN	0	1	11.3007	B	NA	NA
100	L	JH	EH	EH	low_f0	high_f0	EH	EH	NaN	1	0	0	ledge	EH	NaN	1	1	4.2087	B	NA	NA
101	G	TH	IH	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	gith	NaN	NaN	1	1	3.1942	B	NA	NA
102	G	T	AE	IH	high_f0	high_f0	IH	AE	NaN	1	1	0	git	gat	NaN	0	1	14.4390	B	NA	NA
103	L	TH	IH	AE	low_f0	low_f0	IH	AE	NaN	1	1	0	lith	lath	NaN	0	1	7.1017	B	NA	NA
104	L	TH	AE	AE	low_f0	high_f0	AE	AE	NaN	1	0	0	lath	AE	NaN	1	1	8.2715	B	NA	NA
105	L	TH	AE	IH	low_f0	low_f0	IH	EH	NaN	1	0	0	lith	EH	NaN	0	0	6.4189	B	NA	NA
106	D	SH	AE	AE	low_f0	high_f0	AE	AE	NaN	1	0	0	dash	AE	NaN	1	1	4.1496	B	NA	NA
107	D	JH	IH	AE	low_f0	high_f0	IH	AE	NaN	1	1	0	didge	dadge	NaN	0	1	7.0959	B	NA	NA
108	L	TH	EH	EH	low_f0	high_f0	IH	EH	NaN	1	1	0	lith	leth	NaN	0	0	4.0898	B	NA	NA
109	D	SH	IH	AE	low_f0	high_f0	IH	AE	NaN	1	0	0	dish	AE	NaN	0	1	7.8380	B	NA	NA
110	G	G	EH	EH	low_f0	high_f0	EH	EH	NaN	1	0	0	geg	EH	NaN	1	1	6.5172	B	NA	NA
