Ear: B
Audiogram left  : NA
Audiogram right : NA
Trial	C1	C2	Vowel1	Vowel2	F0_1	F0_2	Ans1V	Ans2V	Ans3V	Ans1C	Ans2C	Ans3C	Ans1	Ans2	Ans3	OneType	BothOK	RT	Ear	Audiogram_Left	Audiogram_Right
83	D	D	EH	EH	low_f0	high_f0	EH	EH	NaN	1	0	0	dead	EH	NaN	1	1	4.2056	B	NA	NA
84	D	D	IH	IH	low_f0	high_f0	IH	EH	NaN	1	1	0	did	dead	NaN	0	0	4.1359	B	NA	NA
85	L	P	EH	EH	low_f0	high_f0	EH	EH	NaN	1	0	0	lep	EH	NaN	1	1	2.8550	B	NA	NA
86	D	F	AE	IH	low_f0	low_f0	IH	EH	NaN	1	1	0	diff	deaf	NaN	0	0	25.5160	B	NA	NA
87	L	JH	AE	IH	low_f0	high_f0	EH	AE	NaN	1	1	0	ledge	ladge	NaN	0	0	8.0101	B	NA	NA
88	G	T	IH	IH	low_f0	high_f0	IH	IH	NaN	1	0	0	git	IH	NaN	1	1	3.1120	B	NA	NA
89	D	JH	IH	IH	low_f0	high_f0	IH	IH	NaN	0	1	0	IH	didge	NaN	1	1	4.2117	B	NA	NA
90	L	P	IH	IH	high_f0	high_f0	IH	NaN	NaN	1	0	0	lip	NaN	NaN	1	1	2.6542	B	NA	NA
91	D	SH	IH	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	dish	NaN	NaN	1	1	3.4067	B	NA	NA
92	G	G	AE	IH	low_f0	low_f0	AE	IH	NaN	1	1	0	gag	gig	NaN	0	1	4.9456	B	NA	NA
93	L	D	AE	IH	low_f0	low_f0	AE	IH	NaN	1	1	0	lad	lid	NaN	0	1	3.9454	B	NA	NA
94	D	D	AE	IH	low_f0	low_f0	IH	AE	NaN	1	1	0	did	dad	NaN	0	1	3.1366	B	NA	NA
95	L	JH	AE	IH	low_f0	low_f0	IH	AE	NaN	1	0	0	lidge	AE	NaN	0	1	2.7058	B	NA	NA
96	G	TH	IH	IH	high_f0	high_f0	IH	NaN	NaN	1	0	0	gith	NaN	NaN	1	1	4.0662	B	NA	NA
97	D	F	IH	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	diff	NaN	NaN	1	1	6.1948	B	NA	NA
98	D	SH	AE	IH	low_f0	low_f0	AE	IH	NaN	0	1	0	AE	dish	NaN	0	1	12.5238	B	NA	NA
99	L	TH	IH	AE	low_f0	high_f0	IH	AE	NaN	1	1	0	lith	lath	NaN	0	1	12.8484	B	NA	NA
100	L	JH	EH	EH	low_f0	high_f0	EH	EH	NaN	1	0	0	ledge	EH	NaN	1	1	4.8122	B	NA	NA
101	G	TH	IH	IH	low_f0	high_f0	IH	IH	NaN	1	0	0	gith	IH	NaN	1	1	2.3081	B	NA	NA
102	G	T	AE	IH	high_f0	high_f0	IH	AE	NaN	1	1	0	git	gat	NaN	0	1	6.4005	B	NA	NA
103	L	TH	IH	AE	low_f0	low_f0	IH	AE	NaN	1	1	0	lith	lath	NaN	0	1	4.9105	B	NA	NA
104	L	TH	AE	AE	low_f0	high_f0	AE	NaN	NaN	1	0	0	lath	NaN	NaN	1	1	2.5890	B	NA	NA
105	L	TH	AE	IH	low_f0	low_f0	IH	EH	NaN	1	0	0	lith	EH	NaN	0	0	12.4404	B	NA	NA
106	D	SH	AE	AE	low_f0	high_f0	AE	AE	NaN	1	0	0	dash	AE	NaN	1	1	6.8299	B	NA	NA
107	D	JH	IH	AE	low_f0	high_f0	EH	AE	NaN	1	1	0	dedge	dadge	NaN	0	0	7.0884	B	NA	NA
108	L	TH	EH	EH	low_f0	high_f0	EH	EH	NaN	1	0	0	leth	EH	NaN	1	1	11.9559	B	NA	NA
109	D	SH	IH	AE	low_f0	high_f0	IH	AE	NaN	1	0	0	dish	AE	NaN	0	1	5.1312	B	NA	NA
110	G	G	EH	EH	low_f0	high_f0	EH	EH	NaN	1	0	0	geg	EH	NaN	1	1	3.3317	B	NA	NA
