Date: 7.15.2025
Time: 12:2:22
Subject ID: NH290
Reference Frequencies (Hz): 880
Reference Frequencies (Hz): 2300
Reference Frequencies (Hz): 3100
Dur (sec): 300 sec
Modulation rate (Hz): 20
Harmonics:
Modulation depth: -5
Onset asynchrony: 0
Stimtype (0=tone, otherwise number is noise bandwidth): 0
---------------------------------

***** Stimulus and response details *****

Index	FreqMod	FreqFlat	Rove(dB)	ModEar	Resp	Correct	Reps
1	880	939		0.63		1	1	1.00	0
2	2300	2676		1.53		1	1	1.00	1
3	3100	4290		1.44		1	2	0.00	1
4	880	880		1.57		2	2	1.00	0
5	2300	2155		1.29		2	2	1.00	1
6	3100	3607		0.89		2	1	0.00	1
7	880	861		0.65		2	1	0.00	1
8	2300	2300		0.75		2	2	1.00	1
9	3100	3100		0.62		2	2	1.00	1
10	880	824		0.93		2	1	0.00	0
11	2300	2454		0.71		2	2	1.00	0
12	3100	3066		1.56		2	1	0.00	1
13	880	889		0.94		1	1	1.00	0
14	2300	2250		1.05		1	1	1.00	1
15	3100	3167		1.40		1	2	0.00	1
16	880	1217		0.88		1	1	1.00	0
17	2300	2350		1.15		1	1	1.00	1
18	3100	3033		1.75		1	2	0.00	0
19	880	756		0.92		2	2	1.00	1
20	2300	2325		0.95		2	2	1.00	1
21	3100	3308		0.93		2	2	1.00	1
22	880	635		0.68		2	2	1.00	0
23	2300	2275		1.59		2	1	0.00	1
24	3100	3133		1.08		2	2	1.00	1
25	880	899		1.38		1	1	1.00	1
26	2300	1976		0.96		1	1	1.00	1
27	3100	2663		0.66		1	2	0.00	1
28	880	870		0.66		1	1	1.00	1
29	2300	1661		1.15		1	2	0.00	1
30	3100	2240		0.65		1	2	0.00	1
31	880	1024		1.19		2	2	1.00	0
32	2300	3182		0.84		2	2	1.00	1
33	3100	2904		1.60		2	1	0.00	1
34	880	635		0.93		1	1	1.00	0
35	2300	1661		1.47		1	2	0.00	1
36	3100	3100		0.81		1	1	1.00	1
37	880	880		1.24		2	2	1.00	0
38	2300	2350		1.56		2	1	0.00	1
39	3100	3066		0.76		2	1	0.00	1
40	880	1217		0.92		1	1	1.00	0
41	2300	2155		0.78		1	1	1.00	1
42	3100	3167		1.03		1	2	0.00	1
43	880	861		0.59		2	2	1.00	0
44	2300	2325		1.64		2	1	0.00	1
45	3100	2904		1.51		2	1	0.00	1
46	880	939		0.62		1	1	1.00	0
