Ear: B
Audiogram left  : NA
Audiogram right : NA
Trial	C1	C2	Vowel1	Vowel2	F0_1	F0_2	Ans1V	Ans2V	Ans3V	Ans1C	Ans2C	Ans3C	Ans1	Ans2	Ans3	OneType	BothOK	RT	Ear	Audiogram_Left	Audiogram_Right
49	L	JH	IH	AE	low_f0	high_f0	IH	AE	NaN	1	1	0	lidge	ladge	NaN	0	1	1.8342	B	NA	NA
50	L	P	IH	AE	low_f0	high_f0	IH	AE	NaN	1	1	0	lip	lap	NaN	0	1	1.2574	B	NA	NA
51	D	D	IH	AE	low_f0	high_f0	IH	AE	NaN	1	1	0	did	dad	NaN	0	1	1.2233	B	NA	NA
52	L	TH	AE	IH	low_f0	high_f0	IH	AE	NaN	1	1	0	lith	lath	NaN	0	1	4.8246	B	NA	NA
53	L	D	IH	IH	low_f0	low_f0	IH	NaN	NaN	1	0	0	lid	NaN	NaN	1	1	9.2999	B	NA	NA
54	L	TH	AE	AE	low_f0	high_f0	AE	EH	NaN	1	1	0	lath	leth	NaN	0	0	2.4151	B	NA	NA
55	G	TH	AE	IH	low_f0	low_f0	IH	AE	NaN	1	1	0	gith	gath	NaN	0	1	3.8690	B	NA	NA
56	L	D	AE	AE	low_f0	high_f0	AE	AE	NaN	1	0	0	lad	AE	NaN	1	1	2.8022	B	NA	NA
57	G	TH	AE	AE	low_f0	high_f0	AE	AE	NaN	1	0	0	gath	AE	NaN	1	1	1.4770	B	NA	NA
58	G	T	IH	IH	low_f0	high_f0	IH	IH	NaN	1	0	0	git	IH	NaN	1	1	1.6204	B	NA	NA
59	D	D	AE	AE	low_f0	high_f0	AE	EH	NaN	1	0	0	dad	EH	NaN	0	0	2.0879	B	NA	NA
60	G	G	EH	EH	low_f0	high_f0	EH	EH	NaN	1	0	0	geg	EH	NaN	1	1	2.0064	B	NA	NA
61	L	D	EH	EH	low_f0	high_f0	EH	IH	NaN	1	0	0	led	IH	NaN	0	0	2.2009	B	NA	NA
62	L	D	AE	IH	low_f0	high_f0	AE	IH	NaN	1	0	0	lad	IH	NaN	0	1	7.1325	B	NA	NA
63	L	P	AE	IH	low_f0	low_f0	IH	AE	NaN	0	1	0	IH	lap	NaN	0	1	2.0226	B	NA	NA
64	L	TH	AE	IH	low_f0	low_f0	IH	AE	NaN	0	1	0	IH	lath	NaN	0	1	4.0056	B	NA	NA
65	L	JH	IH	AE	high_f0	high_f0	IH	AE	NaN	1	1	0	lidge	ladge	NaN	0	1	3.0796	B	NA	NA
66	L	P	EH	EH	low_f0	high_f0	EH	EH	NaN	1	0	0	lep	EH	NaN	1	1	4.2564	B	NA	NA
67	D	JH	IH	IH	low_f0	high_f0	IH	IH	NaN	1	0	0	didge	IH	NaN	1	1	3.7016	B	NA	NA
68	D	F	AE	IH	low_f0	high_f0	IH	AE	NaN	1	1	0	diff	daff	NaN	0	1	1.6366	B	NA	NA
69	L	JH	AE	IH	low_f0	low_f0	IH	AE	NaN	1	1	0	lidge	ladge	NaN	0	1	1.4638	B	NA	NA
70	L	JH	IH	IH	high_f0	high_f0	IH	NaN	NaN	1	0	0	lidge	NaN	NaN	1	1	1.4096	B	NA	NA
71	G	TH	AE	IH	low_f0	high_f0	IH	AE	NaN	1	1	0	gith	gath	NaN	0	1	1.1961	B	NA	NA
72	L	TH	EH	EH	low_f0	high_f0	EH	EH	NaN	1	0	0	leth	EH	NaN	1	1	4.7024	B	NA	NA
73	D	JH	IH	AE	low_f0	low_f0	IH	AE	NaN	1	1	0	didge	dadge	NaN	0	1	1.2018	B	NA	NA
74	G	G	AE	IH	high_f0	high_f0	IH	EH	NaN	1	1	0	gig	geg	NaN	0	0	1.4198	B	NA	NA
75	L	JH	AE	IH	high_f0	high_f0	IH	AE	NaN	1	1	0	lidge	ladge	NaN	0	1	1.3941	B	NA	NA
76	L	D	AE	IH	low_f0	low_f0	AE	EH	NaN	1	1	0	lad	led	NaN	0	0	3.0621	B	NA	NA
77	D	D	IH	IH	low_f0	high_f0	IH	AE	NaN	1	1	0	did	dad	NaN	0	0	4.4044	B	NA	NA
78	D	D	AE	IH	low_f0	low_f0	AE	IH	NaN	1	0	0	dad	IH	NaN	0	1	7.1688	B	NA	NA
79	L	P	IH	AE	high_f0	high_f0	AE	IH	NaN	1	0	0	lap	IH	NaN	0	1	2.3880	B	NA	NA
80	L	TH	AE	IH	high_f0	high_f0	IH	NaN	NaN	1	0	0	lith	NaN	NaN	1	0	1.4039	B	NA	NA
81	L	JH	EH	EH	low_f0	high_f0	EH	EH	NaN	1	0	0	ledge	EH	NaN	1	1	6.6384	B	NA	NA
82	D	F	IH	AE	low_f0	high_f0	IH	AE	NaN	1	0	0	diff	AE	NaN	0	1	3.1265	B	NA	NA
83	L	JH	EH	EH	high_f0	high_f0	EH	NaN	NaN	1	0	0	ledge	NaN	NaN	1	1	1.5835	B	NA	NA
84	D	F	IH	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	diff	NaN	NaN	1	1	2.3431	B	NA	NA
85	L	D	IH	AE	high_f0	high_f0	IH	AE	NaN	1	0	0	lid	AE	NaN	0	1	5.4732	B	NA	NA
86	L	JH	AE	IH	low_f0	high_f0	IH	AE	NaN	1	0	0	lidge	AE	NaN	0	1	2.3455	B	NA	NA
87	G	G	IH	IH	low_f0	low_f0	IH	NaN	NaN	1	0	0	gig	NaN	NaN	1	1	1.1959	B	NA	NA
88	D	D	AE	AE	low_f0	low_f0	AE	NaN	NaN	1	0	0	dad	NaN	NaN	1	1	0.8358	B	NA	NA
89	G	T	AE	AE	low_f0	high_f0	AE	AE	NaN	1	0	0	gat	AE	NaN	1	1	4.1512	B	NA	NA
90	D	SH	EH	EH	low_f0	high_f0	EH	NaN	NaN	1	0	0	desh	NaN	NaN	1	1	0.4834	B	NA	NA
91	G	G	AE	AE	low_f0	low_f0	AE	NaN	NaN	1	0	0	gag	NaN	NaN	1	1	3.3154	B	NA	NA
92	G	TH	AE	IH	high_f0	high_f0	IH	EH	NaN	1	1	0	gith	geth	NaN	0	0	1.3847	B	NA	NA
93	G	TH	IH	AE	low_f0	low_f0	IH	EH	NaN	1	0	0	gith	EH	NaN	0	0	1.4988	B	NA	NA
94	L	JH	IH	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	lidge	NaN	NaN	1	1	0.8567	B	NA	NA
95	D	SH	IH	AE	low_f0	high_f0	IH	EH	NaN	1	0	0	dish	EH	NaN	0	0	1.4856	B	NA	NA
96	D	D	EH	EH	low_f0	high_f0	EH	EH	NaN	1	0	0	dead	EH	NaN	1	1	1.1049	B	NA	NA
97	G	T	AE	IH	low_f0	low_f0	IH	AE	NaN	1	0	0	git	AE	NaN	0	1	1.7922	B	NA	NA
98	D	JH	AE	IH	low_f0	low_f0	IH	AE	NaN	1	0	0	didge	AE	NaN	0	1	2.3532	B	NA	NA
99	D	SH	AE	IH	low_f0	low_f0	IH	EH	NaN	1	0	0	dish	EH	NaN	0	0	1.3223	B	NA	NA
100	L	JH	AE	AE	low_f0	high_f0	AE	EH	NaN	1	0	0	ladge	EH	NaN	0	0	3.0267	B	NA	NA
101	D	SH	AE	IH	low_f0	high_f0	IH	EH	NaN	1	0	0	dish	EH	NaN	0	0	2.9255	B	NA	NA
102	D	F	IH	AE	high_f0	high_f0	IH	EH	NaN	1	0	0	diff	EH	NaN	0	0	1.7383	B	NA	NA
103	D	JH	AE	IH	low_f0	high_f0	IH	AE	NaN	1	1	0	didge	dadge	NaN	0	1	1.1927	B	NA	NA
104	D	F	IH	AE	low_f0	low_f0	IH	EH	NaN	1	0	0	diff	EH	NaN	0	0	1.6748	B	NA	NA
105	D	SH	AE	AE	low_f0	high_f0	AE	EH	NaN	1	0	0	dash	EH	NaN	0	0	0.9387	B	NA	NA
106	L	P	IH	AE	low_f0	low_f0	IH	EH	NaN	0	1	0	IH	lep	NaN	0	0	6.7023	B	NA	NA
107	G	T	IH	AE	high_f0	high_f0	IH	AE	NaN	1	1	0	git	gat	NaN	0	1	2.3821	B	NA	NA
108	L	P	AE	IH	high_f0	high_f0	AE	IH	NaN	1	0	0	lap	IH	NaN	0	1	4.8762	B	NA	NA
109	L	TH	IH	AE	high_f0	high_f0	IH	EH	NaN	1	0	0	lith	EH	NaN	0	0	2.7715	B	NA	NA
110	L	D	IH	IH	low_f0	high_f0	IH	EH	NaN	1	0	0	lid	EH	NaN	0	0	1.5317	B	NA	NA
