Date: 7.24.2025
Time: 12:44:7
Subject ID: NH292
Reference Frequencies (Hz): 880
Reference Frequencies (Hz): 2300
Reference Frequencies (Hz): 3100
Dur (sec): 300 sec
Modulation rate (Hz): 20
Modulation depth: -5
Onset asynchrony: 0
Stimtype (0=tone, otherwise number is noise bandwidth): 0
---------------------------------

***** Stimulus and response details *****

Index	FreqMod	FreqFlat	Rove(dB)	ModEar	Resp	Correct	Reps
1	880	1217		0.65		1	1	1.00	0
2	2300	2300		0.78		1	2	0.00	0
3	3100	3607		0.99		1	1	1.00	0
4	880	870		0.69		1	2	0.00	0
5	2300	1661		1.12		1	1	1.00	0
6	3100	3167		0.91		1	3	0.50	0
7	880	899		0.95		2	2	1.00	0
8	2300	2676		0.93		2	1	0.00	0
9	3100	2240		0.85		2	1	0.00	0
10	880	756		1.00		1	1	1.00	0
11	2300	1976		1.47		1	2	0.00	0
12	3100	4290		1.25		1	1	1.00	0
13	880	889		0.66		2	2	1.00	0
14	2300	3182		0.89		2	1	0.00	0
15	3100	3066		1.21		2	3	0.50	0
16	880	1024		1.41		2	2	1.00	0
17	2300	2350		1.18		2	3	0.50	0
18	3100	3033		0.75		2	1	0.00	0
19	880	939		0.88		1	1	1.00	0
20	2300	2155		1.66		1	2	0.00	0
21	3100	2904		1.03		1	1	1.00	0
22	880	861		0.58		1	1	1.00	0
23	2300	2325		1.09		1	2	0.00	0
24	3100	3308		1.05		1	2	0.00	0
25	880	635		0.93		1	1	1.00	0
26	2300	2454		0.68		1	1	1.00	0
27	3100	2663		1.32		1	2	0.00	0
28	880	824		1.13		2	2	1.00	0
29	2300	2250		1.24		2	1	0.00	0
30	3100	3133		0.83		2	3	0.50	0
31	880	880		1.63		2	1	0.00	0
32	2300	2275		1.76		2	3	0.50	0
33	3100	3100		1.19		2	3	0.50	0
34	880	756		1.25		2	2	1.00	0
35	2300	2300		0.85		2	3	0.50	0
36	3100	2240		0.71		2	1	0.00	0
37	880	1024		0.70		2	2	1.00	0
38	2300	2676		1.04		2	1	0.00	0
39	3100	3066		0.69		2	1	0.00	0
40	880	889		1.16		1	1	1.00	0
41	2300	2350		0.89		1	3	0.50	0
42	3100	3308		0.61		1	1	1.00	0
43	880	1217		0.76		2	2	1.00	0
44	2300	1661		0.65		2	1	0.00	0
45	3100	3167		0.61		2	3	0.50	0
46	880	824		1.03		1	1	1.00	0
47	2300	2454		0.90		1	3	0.50	0
48	3100	3100		1.14		1	1	1.00	0
49	880	635		1.15		1	1	1.00	0
50	2300	2275		1.08		1	3	0.50	0
51	3100	3607		0.69		1	1	1.00	0
52	880	899		1.28		2	2	1.00	0
53	2300	2155		0.83		2	3	0.50	0
54	3100	3133		1.11		2	1	0.00	0
55	880	939		0.83		1	2	0.00	0
56	2300	2250		0.89		1	1	1.00	1
57	3100	2904		0.82		1	1	1.00	0
58	880	880		0.56		2	1	0.00	0
59	2300	2325		1.43		2	3	0.50	0
60	3100	3033		0.62		2	2	1.00	0
61	880	870		1.33		1	1	1.00	1
62	2300	1976		1.70		1	1	1.00	0
63	3100	2663		0.65		1	2	0.00	0
64	880	861		1.68		2	1	0.00	0
65	2300	3182		0.84		2	2	1.00	0
66	3100	4290		0.69		2	2	1.00	0
67	880	861		0.62		1	1	1.00	0
68	2300	3182		0.66		1	1	1.00	0
69	3100	4290		0.84		1	1	1.00	0
70	880	870		0.83		2	1	0.00	0
71	2300	1976		1.26		2	2	1.00	0
72	3100	2663		0.58		2	1	0.00	0
73	880	880		1.13		1	2	0.00	0
