Ear: B
Audiogram left  : NA
Audiogram right : NA
Trial	C1	C2	Vowel1	Vowel2	F0_1	F0_2	Ans1V	Ans2V	Ans3V	Ans1C	Ans2C	Ans3C	Ans1	Ans2	Ans3	OneType	BothOK	RT	Ear	Audiogram_Left	Audiogram_Right
46	D	SH	IH	AE	high_f0	high_f0	IH	EH	NaN	1	0	0	dish	EH	NaN	0	0	3.1131	B	NA	NA
47	G	TH	IH	AE	high_f0	high_f0	IH	AE	NaN	1	0	0	gith	AE	NaN	0	1	1.7165	B	NA	NA
48	D	SH	AE	IH	high_f0	high_f0	IH	EH	NaN	1	0	0	dish	EH	NaN	0	0	1.1703	B	NA	NA
49	L	JH	IH	AE	low_f0	high_f0	IH	EH	NaN	1	0	0	lidge	EH	NaN	0	0	2.2079	B	NA	NA
50	L	P	IH	AE	low_f0	high_f0	AE	IH	NaN	1	0	0	lap	IH	NaN	0	1	4.9895	B	NA	NA
51	D	D	IH	AE	low_f0	high_f0	AE	IH	NaN	1	0	0	dad	IH	NaN	0	1	2.9400	B	NA	NA
52	L	TH	AE	IH	low_f0	high_f0	IH	IH	NaN	1	0	0	lith	IH	NaN	1	0	2.5484	B	NA	NA
53	L	D	IH	IH	low_f0	low_f0	IH	IH	NaN	1	0	0	lid	IH	NaN	1	1	7.7203	B	NA	NA
54	L	TH	AE	AE	low_f0	high_f0	AE	NaN	NaN	1	0	0	lath	NaN	NaN	1	1	3.7102	B	NA	NA
55	G	TH	AE	IH	low_f0	low_f0	IH	AE	NaN	1	1	0	gith	gath	NaN	0	1	1.8203	B	NA	NA
56	L	D	AE	AE	low_f0	high_f0	AE	AE	NaN	1	0	0	lad	AE	NaN	1	1	3.3700	B	NA	NA
57	G	TH	AE	AE	low_f0	high_f0	AE	AE	NaN	1	0	0	gath	AE	NaN	1	1	0.7794	B	NA	NA
58	G	T	IH	IH	low_f0	high_f0	IH	IH	NaN	1	0	0	git	IH	NaN	1	1	1.9105	B	NA	NA
59	D	D	AE	AE	low_f0	high_f0	AE	AE	NaN	1	0	0	dad	AE	NaN	1	1	2.0514	B	NA	NA
60	G	G	EH	EH	low_f0	high_f0	EH	EH	NaN	1	0	0	geg	EH	NaN	1	1	3.3490	B	NA	NA
61	L	D	EH	EH	low_f0	high_f0	EH	AE	NaN	1	0	0	led	AE	NaN	0	0	4.2697	B	NA	NA
62	L	D	AE	IH	low_f0	high_f0	IH	AE	NaN	1	0	0	lid	AE	NaN	0	1	2.0859	B	NA	NA
63	L	P	AE	IH	low_f0	low_f0	IH	AE	NaN	0	1	0	IH	lap	NaN	0	1	3.0647	B	NA	NA
64	L	TH	AE	IH	low_f0	low_f0	IH	IH	NaN	1	0	0	lith	IH	NaN	1	0	2.6146	B	NA	NA
65	L	JH	IH	AE	high_f0	high_f0	IH	AE	NaN	1	0	0	lidge	AE	NaN	0	1	1.0822	B	NA	NA
66	L	P	EH	EH	low_f0	high_f0	EH	EH	NaN	1	0	0	lep	EH	NaN	1	1	4.3363	B	NA	NA
67	D	JH	IH	IH	low_f0	high_f0	IH	IH	NaN	1	0	0	didge	IH	NaN	1	1	1.9238	B	NA	NA
68	D	F	AE	IH	low_f0	high_f0	IH	EH	NaN	1	0	0	diff	EH	NaN	0	0	1.0766	B	NA	NA
69	L	JH	AE	IH	low_f0	low_f0	IH	AE	NaN	1	1	0	lidge	ladge	NaN	0	1	2.5358	B	NA	NA
70	L	JH	IH	IH	high_f0	high_f0	IH	IH	NaN	1	0	0	lidge	IH	NaN	1	1	2.1170	B	NA	NA
71	G	TH	AE	IH	low_f0	high_f0	IH	AE	NaN	1	0	0	gith	AE	NaN	0	1	1.4164	B	NA	NA
72	L	TH	EH	EH	low_f0	high_f0	EH	IH	NaN	1	0	0	leth	IH	NaN	0	0	5.6187	B	NA	NA
73	D	JH	IH	AE	low_f0	low_f0	IH	AE	NaN	1	1	0	didge	dadge	NaN	0	1	2.2523	B	NA	NA
74	G	G	AE	IH	high_f0	high_f0	IH	EH	NaN	1	0	0	gig	EH	NaN	0	0	1.6853	B	NA	NA
75	L	JH	AE	IH	high_f0	high_f0	IH	EH	NaN	1	0	0	lidge	EH	NaN	0	0	1.7711	B	NA	NA
76	L	D	AE	IH	low_f0	low_f0	IH	AE	NaN	1	0	0	lid	AE	NaN	0	1	1.1321	B	NA	NA
77	D	D	IH	IH	low_f0	high_f0	EH	IH	NaN	1	0	0	dead	IH	NaN	0	0	1.8148	B	NA	NA
78	D	D	AE	IH	low_f0	low_f0	EH	AE	NaN	1	0	0	dead	AE	NaN	0	0	2.4710	B	NA	NA
79	L	P	IH	AE	high_f0	high_f0	IH	EH	NaN	1	0	0	lip	EH	NaN	0	0	2.8975	B	NA	NA
80	L	TH	AE	IH	high_f0	high_f0	IH	EH	NaN	1	0	0	lith	EH	NaN	0	0	1.8674	B	NA	NA
81	L	JH	EH	EH	low_f0	high_f0	EH	EH	NaN	1	0	0	ledge	EH	NaN	1	1	2.4361	B	NA	NA
82	D	F	IH	AE	low_f0	high_f0	EH	IH	NaN	1	1	0	deaf	diff	NaN	0	0	1.4973	B	NA	NA
83	L	JH	EH	EH	high_f0	high_f0	EH	EH	NaN	1	0	0	ledge	EH	NaN	1	1	2.6168	B	NA	NA
84	D	F	IH	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	diff	NaN	NaN	1	1	0.4524	B	NA	NA
85	L	D	IH	AE	high_f0	high_f0	AE	IH	NaN	1	0	0	lad	IH	NaN	0	1	9.7309	B	NA	NA
86	L	JH	AE	IH	low_f0	high_f0	EH	AE	NaN	1	0	0	ledge	AE	NaN	0	0	4.3762	B	NA	NA
87	G	G	IH	IH	low_f0	low_f0	IH	NaN	NaN	1	0	0	gig	NaN	NaN	1	1	0.8129	B	NA	NA
88	D	D	AE	AE	low_f0	low_f0	AE	NaN	NaN	1	0	0	dad	NaN	NaN	1	1	4.8156	B	NA	NA
89	G	T	AE	AE	low_f0	high_f0	AE	AE	NaN	1	0	0	gat	AE	NaN	1	1	5.8734	B	NA	NA
90	D	SH	EH	EH	low_f0	high_f0	EH	NaN	NaN	1	0	0	desh	NaN	NaN	1	1	0.7459	B	NA	NA
91	G	G	AE	AE	low_f0	low_f0	EH	NaN	NaN	1	0	0	geg	NaN	NaN	1	0	0.6651	B	NA	NA
92	G	TH	AE	IH	high_f0	high_f0	IH	AE	NaN	1	0	0	gith	AE	NaN	0	1	2.2374	B	NA	NA
93	G	TH	IH	AE	low_f0	low_f0	IH	EH	NaN	1	0	0	gith	EH	NaN	0	0	2.2396	B	NA	NA
94	L	JH	IH	IH	low_f0	high_f0	IH	IH	NaN	1	0	0	lidge	IH	NaN	1	1	2.5521	B	NA	NA
95	D	SH	IH	AE	low_f0	high_f0	IH	EH	NaN	1	0	0	dish	EH	NaN	0	0	2.9313	B	NA	NA
96	D	D	EH	EH	low_f0	high_f0	EH	EH	NaN	1	0	0	dead	EH	NaN	1	1	3.9603	B	NA	NA
97	G	T	AE	IH	low_f0	low_f0	IH	EH	NaN	1	0	0	git	EH	NaN	0	0	4.7626	B	NA	NA
98	D	JH	AE	IH	low_f0	low_f0	IH	EH	NaN	1	0	0	didge	EH	NaN	0	0	0.9822	B	NA	NA
99	D	SH	AE	IH	low_f0	low_f0	EH	IH	NaN	0	1	0	EH	dish	NaN	0	0	2.4904	B	NA	NA
100	L	JH	AE	AE	low_f0	high_f0	AE	AE	NaN	0	1	0	AE	ladge	NaN	1	1	5.2431	B	NA	NA
101	D	SH	AE	IH	low_f0	high_f0	IH	AE	NaN	1	0	0	dish	AE	NaN	0	1	1.2454	B	NA	NA
102	D	F	IH	AE	high_f0	high_f0	IH	EH	NaN	1	0	0	diff	EH	NaN	0	0	1.2722	B	NA	NA
103	D	JH	AE	IH	low_f0	high_f0	IH	AE	NaN	1	1	0	didge	dadge	NaN	0	1	2.7997	B	NA	NA
104	D	F	IH	AE	low_f0	low_f0	IH	EH	NaN	1	0	0	diff	EH	NaN	0	0	2.0678	B	NA	NA
105	D	SH	AE	AE	low_f0	high_f0	EH	EH	AE	1	0	0	desh	EH	AE	0	0	8.4683	B	NA	NA
106	L	P	IH	AE	low_f0	low_f0	AE	IH	NaN	1	0	0	lap	IH	NaN	0	1	4.7402	B	NA	NA
107	G	T	IH	AE	high_f0	high_f0	IH	AE	NaN	1	1	0	git	gat	NaN	0	1	1.3151	B	NA	NA
108	L	P	AE	IH	high_f0	high_f0	IH	AE	NaN	0	1	0	IH	lap	NaN	0	1	10.7429	B	NA	NA
109	L	TH	IH	AE	high_f0	high_f0	IH	AE	NaN	1	1	0	lith	lath	NaN	0	1	5.1565	B	NA	NA
110	L	D	IH	IH	low_f0	high_f0	IH	IH	NaN	1	0	0	lid	IH	NaN	1	1	12.2162	B	NA	NA
