Ear: B
Audiogram left  : NA
Audiogram right : NA
Trial	C1	C2	Vowel1	Vowel2	F0_1	F0_2	Ans1V	Ans2V	Ans3V	Ans1C	Ans2C	Ans3C	Ans1	Ans2	Ans3	OneType	BothOK	RT	Ear	Audiogram_Left	Audiogram_Right
87	D	SH	EH	EH	low_f0	high_f0	EH	NaN	NaN	1	0	0	desh	NaN	NaN	1	1	2.0686	B	NA	NA
88	G	T	IH	AE	low_f0	high_f0	IH	AE	NaN	1	0	0	git	AE	NaN	0	1	7.0018	B	NA	NA
89	G	T	EH	EH	low_f0	high_f0	EH	IH	NaN	1	0	0	get	IH	NaN	0	0	4.9627	B	NA	NA
90	G	G	IH	AE	low_f0	low_f0	IH	AE	NaN	1	0	0	gig	AE	NaN	0	1	5.6058	B	NA	NA
91	D	F	AE	IH	low_f0	high_f0	IH	AE	NaN	1	0	0	diff	AE	NaN	0	1	6.1274	B	NA	NA
92	L	JH	AE	IH	low_f0	low_f0	IH	AE	NaN	1	0	0	lidge	AE	NaN	0	1	4.4307	B	NA	NA
93	D	SH	IH	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	dish	NaN	NaN	1	1	5.4633	B	NA	NA
94	L	JH	IH	IH	low_f0	low_f0	IH	NaN	NaN	1	0	0	lidge	NaN	NaN	1	1	6.3668	B	NA	NA
95	D	F	AE	AE	low_f0	high_f0	AE	NaN	NaN	1	0	0	daff	NaN	NaN	1	1	12.7667	B	NA	NA
96	G	TH	AE	IH	low_f0	high_f0	IH	IH	NaN	1	0	0	gith	IH	NaN	1	0	5.1286	B	NA	NA
97	L	JH	IH	IH	high_f0	high_f0	IH	IH	NaN	1	0	0	lidge	IH	NaN	1	1	3.8133	B	NA	NA
98	G	T	AE	AE	low_f0	high_f0	AE	AE	NaN	1	0	0	gat	AE	NaN	1	1	10.3213	B	NA	NA
99	L	JH	IH	AE	low_f0	high_f0	IH	AE	NaN	1	0	0	lidge	AE	NaN	0	1	4.0473	B	NA	NA
100	L	TH	AE	AE	low_f0	high_f0	AE	AE	NaN	1	0	0	lath	AE	NaN	1	1	10.4829	B	NA	NA
101	L	JH	IH	IH	low_f0	high_f0	IH	EH	NaN	1	0	0	lidge	EH	NaN	0	0	3.3726	B	NA	NA
102	G	G	AE	IH	low_f0	high_f0	IH	AE	NaN	1	0	0	gig	AE	NaN	0	1	7.0068	B	NA	NA
103	D	D	IH	AE	high_f0	high_f0	AE	IH	NaN	1	0	0	dad	IH	NaN	0	1	4.7571	B	NA	NA
104	D	SH	AE	IH	high_f0	high_f0	IH	AE	NaN	1	0	0	dish	AE	NaN	0	1	4.2131	B	NA	NA
105	L	JH	AE	AE	low_f0	high_f0	IH	AE	NaN	1	0	0	lidge	AE	NaN	0	0	4.8618	B	NA	NA
106	L	P	AE	IH	high_f0	high_f0	IH	AE	NaN	1	1	0	lip	lap	NaN	0	1	4.5705	B	NA	NA
107	L	D	EH	EH	low_f0	high_f0	IH	EH	NaN	1	0	0	lid	EH	NaN	0	0	6.2471	B	NA	NA
108	G	TH	IH	AE	low_f0	high_f0	EH	AE	NaN	1	0	0	geth	AE	NaN	0	0	4.2425	B	NA	NA
109	D	JH	IH	AE	low_f0	low_f0	IH	AE	NaN	1	0	0	didge	AE	NaN	0	1	4.5441	B	NA	NA
110	L	D	IH	AE	high_f0	high_f0	IH	AE	NaN	1	1	0	lid	lad	NaN	0	1	5.0396	B	NA	NA
