Ear: B
Audiogram left  : NA
Audiogram right : NA
Trial	C1	C2	Vowel1	Vowel2	F0_1	F0_2	Ans1V	Ans2V	Ans3V	Ans1C	Ans2C	Ans3C	Ans1	Ans2	Ans3	OneType	BothOK	RT	Ear	Audiogram_Left	Audiogram_Right
61	G	T	EH	EH	low_f0	high_f0	EH	NaN	NaN	1	0	0	get	NaN	NaN	1	1	8.1210	B	NA	NA
62	G	T	IH	AE	high_f0	high_f0	AE	IH	IH	1	1	0	gat	git	IH	0	1	5.9963	B	NA	NA
63	G	T	AE	AE	low_f0	high_f0	AE	NaN	NaN	1	0	0	gat	NaN	NaN	1	1	7.4721	B	NA	NA
64	D	D	AE	AE	low_f0	high_f0	AE	NaN	NaN	1	0	0	dad	NaN	NaN	1	1	5.2694	B	NA	NA
65	L	TH	AE	AE	low_f0	low_f0	EH	AE	NaN	1	1	0	leth	lath	NaN	0	0	6.5716	B	NA	NA
66	G	T	AE	IH	low_f0	high_f0	IH	AE	AE	1	1	0	git	gat	AE	0	1	11.3255	B	NA	NA
67	L	D	EH	EH	low_f0	high_f0	EH	IH	NaN	1	0	0	led	IH	NaN	0	0	5.3151	B	NA	NA
68	D	SH	IH	AE	low_f0	high_f0	AE	IH	NaN	1	1	0	dash	dish	NaN	0	1	8.2286	B	NA	NA
69	D	JH	IH	AE	low_f0	low_f0	EH	AE	NaN	1	0	0	dedge	AE	NaN	0	0	9.4458	B	NA	NA
70	D	D	IH	AE	high_f0	high_f0	EH	AE	NaN	1	0	0	dead	AE	NaN	0	0	6.0896	B	NA	NA
71	L	P	AE	IH	low_f0	low_f0	IH	AE	NaN	1	0	0	lip	AE	NaN	0	1	6.9695	B	NA	NA
72	D	JH	IH	IH	low_f0	low_f0	IH	NaN	NaN	1	0	0	didge	NaN	NaN	1	1	10.5893	B	NA	NA
73	L	JH	AE	IH	low_f0	high_f0	IH	AE	NaN	1	0	0	lidge	AE	NaN	0	1	10.3120	B	NA	NA
74	D	D	IH	AE	low_f0	high_f0	AE	EH	NaN	0	1	0	AE	dead	NaN	0	0	7.6332	B	NA	NA
75	L	P	EH	EH	low_f0	high_f0	EH	NaN	NaN	1	0	0	lep	NaN	NaN	1	1	4.6145	B	NA	NA
76	D	SH	AE	IH	high_f0	high_f0	AE	IH	NaN	0	1	0	AE	dish	NaN	0	1	5.0697	B	NA	NA
77	L	JH	IH	AE	low_f0	high_f0	AE	EH	IH	0	1	1	AE	ledge	lidge	0	0	8.1326	B	NA	NA
78	L	P	AE	AE	low_f0	low_f0	AE	NaN	NaN	1	0	0	lap	NaN	NaN	1	1	7.5878	B	NA	NA
79	G	T	AE	IH	high_f0	high_f0	IH	NaN	NaN	1	0	0	git	NaN	NaN	1	0	8.0042	B	NA	NA
80	L	JH	IH	AE	high_f0	high_f0	IH	AE	NaN	1	0	0	lidge	AE	NaN	0	1	7.9635	B	NA	NA
81	L	JH	AE	AE	low_f0	high_f0	AE	AE	NaN	1	0	0	ladge	AE	NaN	1	1	4.5282	B	NA	NA
82	G	T	IH	IH	low_f0	low_f0	IH	NaN	NaN	1	0	0	git	NaN	NaN	1	1	6.5212	B	NA	NA
83	L	P	IH	AE	low_f0	low_f0	AE	IH	IH	1	1	0	lap	lip	IH	0	1	4.8904	B	NA	NA
84	G	TH	IH	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	gith	NaN	NaN	1	1	4.8984	B	NA	NA
85	D	F	IH	AE	low_f0	low_f0	IH	AE	EH	1	1	0	diff	daff	EH	0	0	9.5104	B	NA	NA
86	D	SH	IH	AE	low_f0	low_f0	AE	EH	NaN	0	1	0	AE	desh	NaN	0	0	7.0980	B	NA	NA
87	L	P	IH	IH	low_f0	low_f0	IH	NaN	NaN	1	0	0	lip	NaN	NaN	1	1	6.2181	B	NA	NA
88	L	JH	IH	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	lidge	NaN	NaN	1	1	17.4490	B	NA	NA
89	G	TH	AE	IH	low_f0	low_f0	EH	AE	NaN	1	0	0	geth	AE	NaN	0	0	6.6151	B	NA	NA
90	G	TH	AE	AE	low_f0	high_f0	AE	NaN	NaN	1	0	0	gath	NaN	NaN	1	1	6.8830	B	NA	NA
91	L	JH	AE	IH	low_f0	low_f0	IH	AE	NaN	1	0	0	lidge	AE	NaN	0	1	8.9249	B	NA	NA
92	D	F	IH	AE	high_f0	high_f0	IH	EH	AE	1	0	1	diff	EH	daff	0	0	5.7588	B	NA	NA
93	G	T	IH	IH	low_f0	high_f0	IH	IH	NaN	1	0	0	git	IH	NaN	1	1	8.9309	B	NA	NA
94	D	JH	AE	IH	low_f0	high_f0	IH	AE	AE	1	0	1	didge	AE	dadge	0	1	7.0338	B	NA	NA
95	D	SH	AE	IH	low_f0	low_f0	IH	AE	AE	1	1	0	dish	dash	AE	0	1	5.5971	B	NA	NA
96	G	TH	EH	EH	low_f0	high_f0	EH	EH	NaN	1	0	0	geth	EH	NaN	1	1	5.2302	B	NA	NA
97	L	TH	IH	AE	high_f0	high_f0	AE	IH	NaN	0	1	0	AE	lith	NaN	0	1	8.7284	B	NA	NA
98	G	TH	AE	IH	low_f0	high_f0	IH	EH	NaN	1	0	0	gith	EH	NaN	0	0	7.4784	B	NA	NA
99	D	SH	AE	AE	low_f0	high_f0	AE	AE	NaN	1	0	0	dash	AE	NaN	1	1	5.7350	B	NA	NA
100	D	F	IH	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	diff	NaN	NaN	1	1	1.3082	B	NA	NA
101	D	F	EH	EH	low_f0	high_f0	EH	NaN	NaN	1	0	0	deaf	NaN	NaN	1	1	0.6646	B	NA	NA
102	L	P	IH	IH	low_f0	high_f0	IH	IH	NaN	1	0	0	lip	IH	NaN	1	1	1.8597	B	NA	NA
103	G	T	EH	EH	high_f0	high_f0	EH	NaN	NaN	1	0	0	get	NaN	NaN	1	1	2.1266	B	NA	NA
104	L	P	AE	IH	high_f0	high_f0	EH	EH	IH	0	1	1	EH	lep	lip	0	0	6.7115	B	NA	NA
105	D	SH	EH	EH	low_f0	high_f0	EH	NaN	NaN	1	0	0	desh	NaN	NaN	1	1	3.6155	B	NA	NA
106	L	TH	IH	AE	low_f0	low_f0	EH	NaN	NaN	1	0	0	leth	NaN	NaN	1	0	4.0547	B	NA	NA
107	G	G	AE	IH	low_f0	low_f0	AE	IH	AE	1	1	0	gag	gig	AE	0	1	6.9425	B	NA	NA
108	D	JH	AE	IH	low_f0	low_f0	EH	AE	NaN	1	0	0	dedge	AE	NaN	0	0	7.7805	B	NA	NA
109	G	TH	AE	AE	low_f0	low_f0	AE	NaN	NaN	1	0	0	gath	NaN	NaN	1	1	4.1879	B	NA	NA
110	L	TH	IH	AE	low_f0	high_f0	EH	IH	NaN	0	1	0	EH	lith	NaN	0	0	8.9628	B	NA	NA
